Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags,Image URL
JP2579,FALSE,TRUE,54195,Asian Art,Print,Miyako-gai|元禄歌仙貝合|Miyako Shell,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,probably 1821,1821,1821,Polychrome woodblock print (surimono); ink and color on paper,7 7/8 x 7 in. (20 x 17.8 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54195,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Rivers|Men|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP123642.jpg
JP3001,FALSE,TRUE,54217,Asian Art,Print,衣食住|Attire,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1760‚Äì1849,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,5 5/8 x 7 1/2 in. (14.3 x 19.1 cm),"Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54217,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Women,https://images.metmuseum.org/CRDImages/as/web-large/DP144000.jpg
JP3003,FALSE,TRUE,54219,Asian Art,Woodblock print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1760‚Äì1849,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,5 1/8 x 6 13/16 in. (13 x 17.3 cm),"Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54219,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Boys|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP144002.jpg
JP3175,FALSE,TRUE,54227,Asian Art,Print,,Japan,,,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,"Image: 7 5/8 √ó 21 1/16 in. (19.4 √ó 53.5 cm)
Mat: 12 1/2 in. √ó 37 in. (31.8 √ó 94 cm)","Gift of Mrs. Henry L. Phillips, in memory of her husband, Henry L. Phillips, 1957",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54227,2019-09-05T04:39:54.57Z,"Metropolitan Museum of Art, New York, NY",Men|Women|Landscapes|Trees,https://images.metmuseum.org/CRDImages/as/web-large/DP146850.jpg
JP657,FALSE,TRUE,54301,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1801,1791,1811,Polychrome woodblock print (surimono); ink and color on paper,7 1/8 x 20 1/4 in. (18.1 x 51.4 cm),"The Francis Lathrop Collection, Purchase, Frederick C. Hewitt Fund, 1911",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54301,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Landscapes,https://images.metmuseum.org/CRDImages/as/web-large/DP146851.jpg
JP658,FALSE,TRUE,54302,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1801,1791,1811,Polychrome woodblock print (surimono); ink and color on paper,8 1/4 x 22 1/8 in. (21 x 56.2 cm),"The Francis Lathrop Collection, Purchase, Frederick C. Hewitt Fund, 1911",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54302,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Women|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP146852.jpg
JP659,FALSE,TRUE,54303,Asian Art,Woodblock print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1799‚Äì1810,1799,1810,Polychrome woodblock print (surimono); ink and color on paper,8 1/4 x 22 1/8 in. (21 x 56.2 cm),"The Francis Lathrop Collection, Purchase, Frederick C. Hewitt Fund, 1911",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54303,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Flowers,https://images.metmuseum.org/CRDImages/as/web-large/DP147623.jpg
JP744,FALSE,TRUE,54304,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1800,1790,1810,Polychrome woodblock print (surimono); ink and color on paper,7 3/8 x 13 1/8 in. (18.7 x 33.3 cm),"The Francis Lathrop Collection, Purchase, Frederick C. Hewitt Fund, 1911",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54304,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Houses|Women|Working,https://images.metmuseum.org/CRDImages/as/web-large/DP143411.jpg
JP745,FALSE,TRUE,54305,Asian Art,Print,"露草に鶏と雛|Rooster, Hen and Chicken with Spiderwort",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì33,1830,1833,Polychrome woodblock print; ink and color on paper,"Image: 9 x 11 1/2 in. (22.9 x 29.2 cm)
Overall with paper mount: 12 7/8 x 18 1/2 in. (32.7 x 47 cm)
Overall with mat: 15 1/2 x 22 3/4 in. (39.4 x 57.8 cm)","The Francis Lathrop Collection, Purchase, Frederick C. Hewitt Fund, 1911",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54305,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Chickens|Roosters,https://images.metmuseum.org/CRDImages/as/web-large/DP141265.jpg
JP746,FALSE,TRUE,54306,Asian Art,Woodblock print,葛飾北斎画　桔梗に蜻蛉|Dragonfly and Bellflower,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,late 1820s,1820,1830,Polychrome woodblock print (surimono); ink and color on paper,9 3/4 x 14 3/16 in. (24.8 x 36 cm),"The Francis Lathrop Collection, Purchase, Frederick C. Hewitt Fund, 1911",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54306,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Dragonflies|Flowers,https://images.metmuseum.org/CRDImages/as/web-large/DP141266.jpg
JP1011,FALSE,TRUE,54315,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1800,1790,1810,Polychrome woodblock print (surimono); ink and color on paper,7 11/16 x 20 3/8 in. (19.5 x 51.8 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54315,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Flowers|Trees,https://images.metmuseum.org/CRDImages/as/web-large/DP146854.jpg
JP1142,FALSE,TRUE,54349,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1810,1800,1820,Polychrome woodblock print (surimono); ink and color on paper,8 3/8 x 7 1/4 in. (21.3 x 18.4 cm),"Rogers Fund, 1919",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54349,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Houses|Bridges|Rivers|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP143413.jpg
JP1246,FALSE,TRUE,54377,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1814,1804,1824,Polychrome woodblock print (surimono); ink and color on paper,8 5/16 x 5 9/16 in. (21.1 x 14.1 cm),"Rogers Fund, 1921",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54377,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Boys|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP143414.jpg
JP1247,FALSE,TRUE,54378,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1820,1820,1820,Polychrome woodblock print (surimono); ink and color on paper,8 x 10 3/8 in. (20.3 x 26.4 cm),"Rogers Fund, 1921",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54378,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Houses|Men|Women|Trees,https://images.metmuseum.org/CRDImages/as/web-large/DP143415.jpg
JP1393,FALSE,TRUE,54389,Asian Art,Woodblock print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1822,1822,1822,Polychrome woodblock print (surimono); ink and color on paper,8 1/4 x 7 3/8 in. (21 x 18.7 cm),"Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54389,2019-08-31T04:41:15.713Z,"Metropolitan Museum of Art, New York, NY",Birds|Fans,https://images.metmuseum.org/CRDImages/as/web-large/DP143416.jpg
JP1853,FALSE,TRUE,54428,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,6 11/16 x 18 3/16 in. (17 x 46.2 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54428,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Mountains|Landscapes|Winter,https://images.metmuseum.org/CRDImages/as/web-large/DP143417.jpg
JP1864,FALSE,TRUE,54429,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,7 3/4 x 27 7/16 in. (19.7 x 69.7 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54429,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Landscapes|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP146855.jpg
JP1865,FALSE,TRUE,54430,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1800‚Äì1815,1800,1815,Polychrome woodblock print (surimono); ink and color on paper,7 5/16 x 19 7/8 in. (18.6 x 50.5 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54430,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Lobsters,https://images.metmuseum.org/CRDImages/as/web-large/DP143418.jpg
JP1866,FALSE,TRUE,54431,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,5 1/8 x 7 5/16 in. (13 x 18.6 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54431,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Landscapes|Bridges,https://images.metmuseum.org/CRDImages/as/web-large/DP143419.jpg
JP1867,FALSE,TRUE,54432,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,7 7/8 x 7 1/4 in. (20 x 18.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54432,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Women|Landscapes,https://images.metmuseum.org/CRDImages/as/web-large/DP143420.jpg
JP1868,FALSE,TRUE,54433,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1820‚Äì33,1820,1833,Polychrome woodblock print (surimono); ink and color on paper,8 9/16 x 7 1/16 in. (21.7 x 17.9 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54433,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Musical Instruments|Birds|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP143421.jpg
JP1869,FALSE,TRUE,54434,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,6 5/16 x 12 7/16 in. (16 x 31.6 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54434,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Balconies|Men|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP143422.jpg
JP1870,FALSE,TRUE,54435,Asian Art,Woodblock print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1804‚Äì13,1804,1813,Polychrome woodblock print (surimono); ink and color on paper,8 1/8 x 10 11/16 in. (20.6 x 27.1 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54435,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Poetry|Fish|Still Life|Telescopes,https://images.metmuseum.org/CRDImages/as/web-large/DP143423.jpg
JP1872,FALSE,TRUE,54437,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print (surimono); ink and color on paper,8 1/16 x 7 1/4 in. (20.5 x 18.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54437,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Houses|Bridges|Landscapes|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP143424.jpg
JP1873,FALSE,TRUE,54438,Asian Art,Print,Ashi Clam,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1821,1821,1821,"Polychrome woodblock print; ink and color on paper
",7 15/16 x 7 in. (20.2 x 17.8 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54438,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Birds,https://images.metmuseum.org/CRDImages/as/web-large/DP143425.jpg
JP1900,FALSE,TRUE,54439,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1808‚Äì27,1808,1827,Polychrome woodblock print (surimono); ink and color on paper,8 1/4 x 7 1/2 in. (21 x 19.1 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54439,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",Men|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP135703.jpg
JP2019,FALSE,TRUE,54768,Asian Art,Print,初詣|Young Women Visiting a Shinto Shrine,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1814,1814,1814,Polychrome woodblock print (surimono); ink and color on paper,8 3/8 x 5 7/16 in. (21.3 x 13.8 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54768,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Animals|Boys|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP135854.jpg
JP2969,FALSE,TRUE,54868,Asian Art,Woodblock print,"冨嶽三十六景　甲州三坂水面|Reflection in Lake at Misaka in Kai Province (Kōshū Misaka suimen), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,9 5/8 x 14 3/4 in. (24.4 x 37.5 cm),"Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54868,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Houses|Lakes|Mountains|Trees|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP141064.jpg
JP1012,FALSE,TRUE,54887,Asian Art,Print,Fuji Tohō|The Top of Mount Fuji,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1800,1790,1810,Polychrome woodblock print; ink and color on paper,H. 10 1/8 in. (25.7 cm); W. 15 1/4 in. (38.7 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54887,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Horses|Mountains|Trees,https://images.metmuseum.org/CRDImages/as/web-large/DP148846.jpg
JP1013,FALSE,TRUE,54888,Asian Art,Print,今戸川|Imadogawa,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1801‚Äì4,1801,1804,Polychrome woodblock print; ink and color on paper,H. 10 3/16 in. (25.9 cm); W. 15 1/4 in. (38.3 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54888,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Rivers|Trees|Working|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP141117.jpg
JP1014,FALSE,TRUE,54889,Asian Art,Woodblock print,"百人一首　乳母かえ説　元良親王|Poem by Motoyoshi Shinnō, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1839,1829,1849,Polychrome woodblock print; ink and color on paper,H. 10 1/8 in. (25.7 cm); W. 14 1/2 in. (36.8 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54889,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Animals|Rivers|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP140966.jpg
JP1015,FALSE,TRUE,54890,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print; ink and color on paper,H. 9 3/4 in. (24.8 cm); W. 14 1/2 in. (36.8 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54890,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Roosters|Flowers,https://images.metmuseum.org/CRDImages/as/web-large/DP141268.jpg
JP1016,FALSE,TRUE,54925,Asian Art,Print,葛飾北斎画　菊に雀|Sparrows and Chrysanthemums,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1825,1815,1835,Polychrome woodblock print; ink and color on paper,H. 8 1/2 in. (21.6 cm); W. 10 13/16 in. (27.5 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/54925,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,https://images.metmuseum.org/CRDImages/as/web-large/DP151594.jpg
